date,store,city,product_id,price,quantity,promo,total
2023-08-29,Magasin_05,Casablanca,5,127.95,3,0,383.85
2023-08-30,Magasin_03,Fès,39,182.92,1,0,182.92
2023-08-30,Magasin_08,Tanger,77,96.35,0,0,0.0
2023-08-30,Magasin_20,Tétouan,63,248.68,3,1,746.04
2023-08-30,Magasin_19,Tanger,61,131.45,7,0,920.1499999999999
2023-08-30,Magasin_20,Rabat,99,,3,0,
2023-08-30,Magasin_02,Casablanca,3,136.17,5,0,680.8499999999999
2023-08-30,Magasin_04,Rabat,100,129.63,1,0,129.63
2023-08-31,Magasin_15,,83,218.84,7,0,1531.88
2023-08-31,Magasin_06,Casablanca,45,184.55,2,1,369.1
2023-08-31,Magasin_03,Tanger,30,6.24,1,0,6.24
2023-09-01,Magasin_05,Marrakech,87,13.61,3,0,40.83
2023-09-01,Magasin_09,Tanger,100,82.74,3,1,248.21999999999997
2023-09-01,Magasin_18,Meknès,62,181.68,5,0,908.4000000000001
2023-09-02,Magasin_01,Casablanca,53,188.19,6,0,1129.1399999999999
2023-09-03,Magasin_04,Meknès,55,240.6,6,0,1443.6
2023-09-03,Magasin_10,Meknès,16,243.35,3,0,730.05
2023-09-03,Magasin_19,Marrakech,93,202.9,2,0,405.8
2023-09-04,Magasin_01,Rabat,72,128.14,2,0,256.28
2023-09-04,Magasin_16,Tétouan,73,57.23,5,0,286.15
2023-09-05,Magasin_07,Meknès,70,233.67,4,1,934.68
2023-09-06,Magasin_08,Meknès,68,120.88,2,0,241.76
2023-09-06,Magasin_14,Rabat,80,8.31,7,0,58.17
2023-09-07,Magasin_02,Rabat,86,112.43,2,0,224.86
2023-09-07,Magasin_12,Tétouan,53,107.77,4,1,431.08
2023-09-07,Magasin_05,Marrakech,88,8.68,2,0,17.36
2023-09-08,Magasin_09,Rabat,35,92.28,5,0,461.4
2023-09-08,Magasin_14,Tétouan,62,27.94,1,0,27.94
2023-09-08,Magasin_03,,30,85.09,5,0,425.45000000000005
2023-09-08,Magasin_06,Tanger,86,84.0,4,0,336.0
2023-09-08,Magasin_13,Agadir,77,18.4,3,1,55.199999999999996
2023-09-08,Magasin_16,Casablanca,71,22.92,3,0,68.76
2023-09-09,Magasin_11,Casablanca,4,31.97,6,0,191.82
2023-09-10,Magasin_12,Casablanca,41,178.4,8,1,1427.2
2023-09-10,Magasin_10,Meknès,42,184.9,6,1,1109.4
2023-09-10,Magasin_14,Fès,10,240.53,4,0,962.12
2023-09-10,Magasin_18,Tanger,68,233.73,2,0,467.46
2023-09-10,Magasin_11,Meknès,73,172.41,3,0,517.23
2023-09-10,Magasin_06,Tétouan,83,29.73,3,1,89.19
2023-09-10,Magasin_05,Tanger,15,240.4,3,0,721.2
2023-09-11,Magasin_14,Rabat,98,18.5,3,0,55.5
2023-09-11,Magasin_07,Rabat,43,238.09,1,0,238.09
2023-09-11,Magasin_13,Agadir,78,72.85,3,1,218.54999999999998
2023-09-11,Magasin_19,Tanger,63,215.69,1,0,215.69
2023-09-11,Magasin_06,Fès,8,167.76,3,0,503.28
2023-09-11,Magasin_15,Rabat,44,219.16,3,0,657.48
2023-09-11,Magasin_07,Tanger,16,204.33,6,0,1225.98
2023-09-13,Magasin_08,Agadir,81,132.25,2,0,264.5
2023-09-13,Magasin_18,Rabat,87,105.14,2,0,210.28
2023-09-13,Magasin_01,Casablanca,89,35.68,2,0,71.36
2023-09-13,Magasin_17,Marrakech,57,5.54,4,1,22.16
2023-09-14,Magasin_02,Casablanca,1,196.5,3,0,589.5
2023-09-14,Magasin_04,Agadir,50,156.14,1,0,156.14
2023-09-14,Magasin_08,Casablanca,34,25.67,3,0,77.01
2023-09-15,Magasin_09,Casablanca,62,55.6,2,0,111.2
2023-09-15,Magasin_08,Casablanca,76,,4,0,
2023-09-16,Magasin_15,Meknès,14,71.01,2,0,142.02
2023-09-16,Magasin_18,Marrakech,80,69.67,3,0,209.01
2023-09-16,Magasin_17,Agadir,21,79.14,0,0,0.0
2023-09-16,Magasin_15,Fès,63,154.69,2,1,309.38
2023-09-17,Magasin_11,Marrakech,25,249.41,2,0,498.82
2023-09-18,Magasin_20,Tétouan,78,,2,0,
2023-09-18,Magasin_20,Tétouan,88,,3,0,
2023-09-18,Magasin_18,Tétouan,100,211.97,1,0,211.97
2023-09-18,Magasin_17,Tanger,29,38.64,2,0,77.28
2023-09-18,Magasin_11,Fès,39,122.99,4,0,491.96
2023-09-18,Magasin_05,Fès,67,153.88,4,0,615.52
2023-09-19,Magasin_11,Agadir,49,220.07,3,0,660.21
2023-09-19,Magasin_09,Meknès,21,193.56,3,0,580.6800000000001
2023-09-20,Magasin_03,Agadir,79,108.52,1,0,108.52
2023-09-20,Magasin_15,Meknès,15,177.23,1,0,177.23
2023-09-20,Magasin_12,Marrakech,74,236.28,1,0,236.28
2023-09-20,Magasin_06,Casablanca,40,13.43,4,1,53.72
2023-09-21,Magasin_08,Fès,67,57.01,5,0,285.05
2023-09-21,Magasin_14,,24,34.79,2,0,69.58
2023-09-21,Magasin_13,Meknès,40,30.75,4,0,123.0
2023-09-21,Magasin_10,Fès,84,76.4,2,0,152.8
2023-09-21,Magasin_08,Meknès,6,195.97,2,0,391.94
2023-09-22,Magasin_05,Tétouan,89,141.57,2,1,283.14
2023-09-23,Magasin_19,Casablanca,94,107.39,2,1,214.78
2023-09-23,Magasin_03,Fès,97,240.74,0,0,0.0
2023-09-24,Magasin_10,Rabat,97,62.9,2,0,125.8
2023-09-24,Magasin_03,Fès,45,166.54,3,0,499.62
2023-09-25,Magasin_01,Casablanca,17,77.74,5,0,388.7
2023-09-25,Magasin_09,Fès,40,59.16,1,0,59.16
2023-09-25,Magasin_01,Rabat,1,228.59,7,1,1600.13
2023-09-25,Magasin_19,Marrakech,25,181.3,6,0,1087.8000000000002
2023-09-25,Magasin_03,Meknès,28,154.63,4,0,618.52
2023-09-25,Magasin_19,Tétouan,82,92.32,6,1,553.92
2023-09-26,Magasin_19,Agadir,61,132.46,2,0,264.92
2023-09-27,Magasin_05,Agadir,55,90.45,1,0,90.45
2023-09-27,Magasin_15,Rabat,66,110.59,3,0,331.77
2023-09-27,Magasin_08,Meknès,79,218.68,5,0,1093.4
2023-09-28,Magasin_14,Agadir,49,45.86,3,1,137.57999999999998
2023-09-28,Magasin_15,Meknès,93,116.28,2,1,232.56
2023-09-29,Magasin_06,Agadir,9,72.02,3,1,216.06
2023-09-29,Magasin_08,Rabat,25,62.36,4,1,249.44
2023-09-30,Magasin_20,Marrakech,52,105.52,3,1,316.56
2023-09-30,Magasin_19,Agadir,21,222.52,2,0,445.04
2023-09-30,Magasin_16,Fès,59,202.59,3,0,607.77
2023-09-30,Magasin_03,Tétouan,31,202.34,3,0,607.02
2023-09-30,Magasin_08,Tétouan,21,202.41,3,0,607.23
2023-10-01,Magasin_04,Marrakech,16,234.26,1,0,234.26
2023-10-01,Magasin_04,Tanger,6,106.54,6,1,639.24
2023-10-01,Magasin_18,Agadir,21,100.08,5,0,500.4
2023-10-02,Magasin_04,Meknès,34,182.61,3,0,547.83
2023-10-03,Magasin_05,Rabat,57,31.32,3,0,93.96000000000001
2023-10-03,Magasin_02,Agadir,67,122.63,4,0,490.52
2023-10-04,Magasin_12,Marrakech,97,,2,1,
2023-10-04,Magasin_01,Fès,87,142.2,3,1,426.59999999999997
2023-10-04,Magasin_02,Marrakech,54,186.21,75,0,13965.75
2023-10-04,Magasin_10,Casablanca,89,113.17,2,0,226.34
2023-10-04,Magasin_16,Marrakech,32,33.66,1,1,33.66
2023-10-04,Magasin_11,Tétouan,37,220.1,3,0,660.3
2023-10-05,Magasin_10,Tanger,42,120.14,4,1,480.56
2023-10-05,Magasin_20,Meknès,78,91.63,1,0,91.63
2023-10-05,Magasin_17,Agadir,72,15.2,2,0,30.4
2023-10-06,Magasin_03,Meknès,71,200.23,2,0,400.46
2023-10-06,Magasin_14,Marrakech,60,6.32,4,0,25.28
2023-10-06,Magasin_13,Fès,76,220.04,3,0,660.12
2023-10-07,Magasin_17,Tétouan,83,41.61,1,0,41.61
2023-10-07,Magasin_04,Tanger,38,183.71,0,0,0.0
2023-10-07,Magasin_17,Fès,55,131.07,3,0,393.21
2023-10-07,Magasin_05,Rabat,9,132.51,1,0,132.51
2023-10-08,Magasin_12,Casablanca,24,73.39,4,0,293.56
2023-10-08,Magasin_11,Agadir,26,136.19,2,1,272.38
2023-10-09,Magasin_06,Tétouan,15,229.4,0,0,0.0
2023-10-09,Magasin_07,Marrakech,70,39.99,3,0,119.97
2023-10-09,Magasin_02,Marrakech,98,123.5,0,0,0.0
2023-10-10,Magasin_02,Marrakech,49,90.47,3,0,271.40999999999997
2023-10-10,Magasin_15,Casablanca,62,217.34,4,0,869.36
2023-10-10,Magasin_16,Tanger,51,228.37,2,0,456.74
2023-10-11,Magasin_11,Fès,76,78.26,2,0,156.52
2023-10-11,Magasin_18,Agadir,31,37.01,2,0,74.02
2023-10-11,Magasin_20,Fès,50,243.48,3,1,730.4399999999999
2023-10-12,Magasin_13,Tétouan,65,89.8,3,0,269.4
2023-10-12,Magasin_02,Casablanca,7,151.84,8,0,1214.72
2023-10-12,Magasin_01,Tétouan,10,175.0,2,1,350.0
2023-10-12,Magasin_20,Rabat,79,114.64,1,1,114.64
2023-10-12,Magasin_07,Meknès,72,88.22,1,0,88.22
2023-10-12,Magasin_16,Tétouan,7,,3,0,
2023-10-12,Magasin_13,Rabat,14,175.87,3,0,527.61
2023-10-13,Magasin_01,Meknès,74,46.71,4,0,186.84
2023-10-13,Magasin_05,Fès,72,92.28,3,0,276.84000000000003
2023-10-14,Magasin_18,Agadir,77,240.66,0,0,0.0
2023-10-14,Magasin_18,Tétouan,38,107.98,3,1,323.94
2023-10-14,Magasin_16,Agadir,87,105.96,0,0,0.0
2023-10-14,Magasin_19,,32,74.55,4,0,298.2
2023-10-14,Magasin_13,Tanger,82,,3,0,
2023-10-15,Magasin_15,Tétouan,2,17.22,4,1,68.88
2023-10-15,Magasin_04,Meknès,100,110.31,3,0,330.93
2023-10-15,Magasin_14,Tétouan,49,,1,0,
2023-10-15,Magasin_04,Agadir,1,165.77,2,0,331.54
2023-10-15,Magasin_14,Rabat,78,232.44,4,1,929.76
2023-10-15,Magasin_10,Marrakech,3,189.63,2,0,379.26
2023-10-15,Magasin_06,Meknès,57,89.69,1,1,89.69
2023-10-15,Magasin_06,Agadir,2,131.53,5,0,657.65
2023-10-16,Magasin_08,Tétouan,29,117.45,3,1,352.35
2023-10-16,Magasin_17,Casablanca,2,213.38,1,0,213.38
2023-10-16,Magasin_17,Tanger,16,183.25,3,0,549.75
2023-10-16,Magasin_03,Agadir,50,136.45,4,0,545.8
2023-10-16,Magasin_12,Meknès,30,149.87,1,0,149.87
2023-10-16,Magasin_03,Tanger,71,,3,1,
2023-10-16,Magasin_17,Marrakech,63,133.81,1,0,133.81
2023-10-18,Magasin_10,Rabat,97,75.6,2,0,151.2
2023-10-18,Magasin_18,Meknès,11,100.57,2,0,201.14
2023-10-18,Magasin_18,Meknès,13,186.99,4,0,747.96
2023-10-19,Magasin_01,Meknès,31,104.57,4,0,418.28
2023-10-19,Magasin_19,,30,73.44,3,0,220.32
2023-10-20,Magasin_06,Agadir,95,222.46,3,0,667.38
2023-10-20,Magasin_20,Meknès,98,148.47,4,1,593.88
2023-10-20,Magasin_05,Fès,51,40.51,3,0,121.53
2023-10-20,Magasin_10,Rabat,41,128.58,3,0,385.74
2023-10-20,Magasin_14,Fès,56,240.34,5,0,1201.7
2023-10-21,Magasin_12,Marrakech,80,107.64,2,0,215.28
2023-10-21,Magasin_19,Casablanca,10,205.17,4,0,820.68
2023-10-22,Magasin_03,Tanger,18,226.72,3,0,680.16
2023-10-22,Magasin_03,Marrakech,56,222.45,2,1,444.9
2023-10-22,Magasin_15,Fès,26,174.32,1,0,174.32
2023-10-23,Magasin_13,,85,64.91,5,1,324.54999999999995
2023-10-23,Magasin_11,Marrakech,49,165.92,4,0,663.68
2023-10-23,Magasin_12,Meknès,13,42.98,4,1,171.92
2023-10-23,Magasin_11,Casablanca,84,84.9,1,0,84.9
2023-10-23,Magasin_13,Meknès,55,245.56,4,0,982.24
2023-10-24,Magasin_01,Tétouan,20,59.01,3,0,177.03
2023-10-25,Magasin_10,Rabat,38,211.13,2,1,422.26
2023-10-25,Magasin_05,Agadir,38,82.13,3,1,246.39
2023-10-25,Magasin_10,Marrakech,63,78.47,3,1,235.41
2023-10-27,Magasin_08,Fès,10,39.95,3,0,119.85000000000001
2023-10-27,Magasin_07,Rabat,85,166.78,4,0,667.12
2023-10-28,Magasin_19,Agadir,48,112.46,1,0,112.46
2023-10-28,Magasin_20,Marrakech,17,192.17,4,0,768.68
2023-10-28,Magasin_17,Fès,1,183.52,2,1,367.04
2023-10-28,Magasin_07,Fès,44,202.37,4,0,809.48
2023-10-28,Magasin_18,Tétouan,23,163.87,4,0,655.48
2023-10-29,Magasin_19,,71,110.82,5,1,554.0999999999999
2023-10-29,Magasin_12,Tanger,5,230.75,4,0,923.0
2023-10-29,Magasin_19,Fès,27,155.96,2,0,311.92
2023-10-29,Magasin_04,Marrakech,60,49.5,6,0,297.0
2023-10-29,Magasin_06,Casablanca,64,215.9,2,0,431.8
2023-10-29,Magasin_17,Tétouan,98,188.07,2,0,376.14
2023-10-30,Magasin_06,Tanger,35,214.87,3,1,644.61
2023-10-30,Magasin_06,Marrakech,100,50.94,4,1,203.76
2023-10-30,Magasin_16,Tétouan,41,93.2,3,0,279.6
2023-10-30,Magasin_19,Tétouan,38,215.39,5,0,1076.9499999999998
2023-10-30,Magasin_20,Meknès,20,191.28,5,0,956.4
2023-10-30,Magasin_01,Agadir,64,214.2,2,0,428.4
2023-10-31,Magasin_03,Meknès,46,20.74,4,0,82.96
2023-10-31,Magasin_01,Marrakech,71,52.79,3,0,158.37
2023-10-31,Magasin_17,,81,223.3,2,0,446.6
2023-11-01,Magasin_07,Tanger,74,215.33,5,0,1076.65
2023-11-01,Magasin_03,Marrakech,21,181.16,1,0,181.16
2023-11-01,Magasin_14,Rabat,70,183.83,5,0,919.1500000000001
2023-11-01,Magasin_11,Marrakech,53,55.92,2,0,111.84
2023-11-01,Magasin_07,Tétouan,55,164.28,2,0,328.56
2023-11-01,Magasin_07,Tanger,19,249.06,3,0,747.1800000000001
2023-11-02,Magasin_03,Meknès,44,100.21,3,1,300.63
2023-11-02,Magasin_09,Marrakech,69,201.54,4,1,806.16
2023-11-02,Magasin_09,Marrakech,67,232.7,4,0,930.8
2023-11-02,Magasin_15,Rabat,54,57.8,6,1,346.79999999999995
2023-11-03,Magasin_19,Fès,79,120.56,2,0,241.12
2023-11-04,Magasin_19,Agadir,52,187.49,3,0,562.47
2023-11-04,Magasin_01,Marrakech,46,221.29,1,0,221.29
2023-11-04,Magasin_16,Tanger,16,221.28,12,0,2655.36
2023-11-05,Magasin_02,Marrakech,57,149.75,3,0,449.25
2023-11-05,Magasin_15,Meknès,16,132.16,4,0,528.64
2023-11-05,Magasin_02,Fès,81,194.69,0,0,0.0
2023-11-06,Magasin_17,Marrakech,19,133.42,5,0,667.0999999999999
2023-11-06,Magasin_17,Casablanca,93,60.41,1,0,60.41
2023-11-06,Magasin_04,Marrakech,84,36.96,6,0,221.76
2023-11-07,Magasin_19,Agadir,24,192.08,4,0,768.32
2023-11-07,Magasin_16,Meknès,93,18.36,1,0,18.36
2023-11-07,Magasin_02,Marrakech,55,240.59,2,0,481.18
2023-11-07,Magasin_02,Tétouan,74,39.34,6,0,236.04000000000002
2023-11-08,Magasin_15,Tanger,1,99.66,4,0,398.64
2023-11-08,Magasin_19,Casablanca,72,119.81,3,0,359.43
2023-11-08,Magasin_16,Tanger,22,172.55,3,0,517.6500000000001
2023-11-08,Magasin_08,Fès,28,158.39,2,0,316.78
2023-11-09,Magasin_05,Agadir,12,7.78,3,0,23.34
2023-11-09,Magasin_13,Agadir,6,63.97,2,1,127.94
2023-11-09,Magasin_13,Casablanca,82,134.95,3,0,404.84999999999997
2023-11-10,Magasin_20,Marrakech,6,215.24,1,0,215.24
2023-11-10,Magasin_01,Tétouan,51,148.06,4,0,592.24
2023-11-11,Magasin_08,Meknès,60,153.56,3,0,460.68
2023-11-12,Magasin_09,,20,129.4,1,0,129.4
2023-11-12,Magasin_16,Marrakech,90,226.32,5,0,1131.6
2023-11-12,Magasin_14,Tanger,90,197.06,1,0,197.06
2023-11-13,Magasin_06,Agadir,17,,5,1,
2023-11-14,Magasin_08,Tétouan,26,127.95,5,0,639.75
2023-11-14,Magasin_05,Rabat,82,229.06,0,0,0.0
2023-11-14,Magasin_17,Rabat,19,23.51,2,0,47.02
2023-11-14,Magasin_06,Rabat,4,189.99,1,1,189.99
2023-11-14,Magasin_06,Rabat,45,173.66,3,0,520.98
2023-11-14,Magasin_07,Rabat,30,48.5,3,0,145.5
2023-11-14,Magasin_20,Meknès,25,197.98,3,0,593.9399999999999
2023-11-14,Magasin_08,Rabat,31,193.71,1,1,193.71
2023-11-15,Magasin_16,Tétouan,9,197.18,2,0,394.36
2023-11-15,Magasin_13,Tétouan,33,214.49,0,0,0.0
2023-11-16,Magasin_20,Casablanca,52,29.5,3,1,88.5
2023-11-16,Magasin_10,Agadir,45,222.05,3,1,666.1500000000001
2023-11-16,Magasin_20,Fès,53,222.53,2,1,445.06
2023-11-16,Magasin_05,Agadir,99,64.36,3,0,193.07999999999998
2023-11-16,Magasin_03,Meknès,89,155.79,2,0,311.58
2023-11-16,Magasin_10,Agadir,82,53.56,1,0,53.56
2023-11-17,Magasin_11,Casablanca,45,201.13,1,0,201.13
2023-11-17,Magasin_07,Fès,3,174.88,5,0,874.4
2023-11-17,Magasin_02,Tanger,47,99.88,4,0,399.52
2023-11-18,Magasin_06,Meknès,2,183.18,3,1,549.54
2023-11-19,Magasin_06,Tétouan,50,,2,0,
2023-11-19,Magasin_20,Marrakech,83,180.15,1,1,180.15
2023-11-19,Magasin_04,Tétouan,73,29.22,2,0,58.44
2023-11-19,Magasin_04,Meknès,55,98.6,2,1,197.2
2023-11-20,Magasin_19,Tétouan,73,227.4,5,0,1137.0
2023-11-20,Magasin_09,Meknès,99,169.26,5,0,846.3
2023-11-20,Magasin_20,Meknès,66,22.64,1,0,22.64
2023-11-20,Magasin_02,Meknès,98,246.3,2,0,492.6
2023-11-20,Magasin_01,Agadir,84,181.68,4,1,726.72
2023-11-20,Magasin_05,,26,13.81,2,1,27.62
2023-11-21,Magasin_08,Tanger,48,12.68,3,1,38.04
2023-11-22,Magasin_10,Agadir,72,,3,0,
2023-11-22,Magasin_19,Marrakech,70,166.2,2,0,332.4
2023-11-22,Magasin_17,Rabat,28,174.37,5,0,871.85
2023-11-22,Magasin_02,Tanger,21,133.06,4,0,532.24
2023-11-23,Magasin_11,Fès,65,116.13,2,0,232.26
2023-11-23,Magasin_19,Rabat,3,128.25,4,0,513.0
2023-11-24,Magasin_19,Fès,80,140.65,4,0,562.6
2023-11-24,Magasin_06,Tétouan,88,192.49,6,1,1154.94
2023-11-24,Magasin_02,Casablanca,19,,4,0,
2023-11-25,Magasin_08,Meknès,73,59.41,5,1,297.04999999999995
2023-11-25,Magasin_12,Meknès,66,8.88,4,0,35.52
2023-11-25,Magasin_10,Marrakech,4,31.04,3,1,93.12
2023-11-25,Magasin_20,Fès,77,125.76,2,1,251.52
2023-11-26,Magasin_14,Casablanca,85,154.37,1,1,154.37
2023-11-26,Magasin_06,Fès,9,95.5,2,1,191.0
2023-11-26,Magasin_17,Casablanca,70,115.92,4,0,463.68
2023-11-26,Magasin_13,Agadir,18,148.9,0,0,0.0
2023-11-26,Magasin_15,Marrakech,10,54.15,2,0,108.3
2023-11-27,Magasin_11,Marrakech,12,243.29,4,1,973.16
2023-11-28,Magasin_13,Marrakech,76,73.73,6,0,442.38
2023-11-28,Magasin_13,Fès,42,190.19,3,0,570.5699999999999
2023-11-30,Magasin_18,Meknès,52,168.14,1,1,168.14
2023-11-30,Magasin_08,Casablanca,25,48.14,3,0,144.42000000000002
2023-11-30,Magasin_17,Rabat,9,122.11,3,0,366.33
2023-11-30,Magasin_02,Tanger,62,192.34,5,1,961.7
2023-12-01,Magasin_07,Meknès,27,190.28,4,1,761.12
2023-12-01,Magasin_17,Marrakech,30,76.67,1,0,76.67
2023-12-01,Magasin_02,Tanger,16,149.1,3,0,447.29999999999995
2023-12-01,Magasin_02,Marrakech,71,229.81,1,0,229.81
2023-12-01,Magasin_18,Tétouan,16,118.2,3,0,354.6
2023-12-02,Magasin_16,Fès,6,24.52,0,0,0.0
2023-12-02,Magasin_17,Tétouan,41,195.45,3,0,586.3499999999999
2023-12-02,Magasin_02,Tanger,31,,2,0,
2023-12-02,Magasin_11,Casablanca,37,30.79,1,1,30.79
2023-12-02,Magasin_14,Rabat,47,233.93,2,1,467.86
2023-12-03,Magasin_18,Meknès,41,88.35,3,1,265.04999999999995
2023-12-03,Magasin_12,Rabat,87,142.68,3,0,428.04
2023-12-04,Magasin_06,Casablanca,74,,4,1,
2023-12-04,Magasin_16,Meknès,40,231.5,2,0,463.0
2023-12-04,Magasin_01,Agadir,42,133.66,2,1,267.32
2023-12-04,Magasin_05,Tétouan,73,189.45,6,1,1136.6999999999998
2023-12-05,Magasin_03,Tanger,83,20.48,2,0,40.96
2023-12-05,Magasin_20,Casablanca,55,185.02,6,0,1110.1200000000001
2023-12-06,Magasin_02,Agadir,9,213.97,4,0,855.88
2023-12-07,Magasin_06,Casablanca,42,84.24,3,0,252.71999999999997
2023-12-07,Magasin_13,Casablanca,96,114.18,2,1,228.36
2023-12-07,Magasin_19,Fès,3,67.14,2,0,134.28
2023-12-08,Magasin_11,Fès,38,188.35,8,1,1506.8
2023-12-08,Magasin_16,Meknès,25,245.16,2,0,490.32
2023-12-08,Magasin_01,Tétouan,99,14.83,4,1,59.32
2023-12-08,Magasin_19,Rabat,97,36.17,1,0,36.17
2023-12-08,Magasin_18,Rabat,52,106.74,4,1,426.96
2023-12-08,Magasin_08,Agadir,38,140.78,2,0,281.56
2023-12-08,Magasin_02,Tétouan,23,243.82,1,0,243.82
2023-12-09,Magasin_14,Tétouan,67,208.28,1,0,208.28
2023-12-10,Magasin_04,Fès,19,74.52,6,0,447.12
2023-12-10,Magasin_11,Tétouan,56,99.59,2,1,199.18
2023-12-10,Magasin_16,Rabat,88,153.67,1,1,153.67
2023-12-10,Magasin_09,Fès,78,131.04,0,1,0.0
2023-12-11,Magasin_04,Rabat,86,175.05,1,0,175.05
2023-12-11,Magasin_06,Agadir,56,237.71,2,0,475.42
2023-12-11,Magasin_10,Fès,42,124.59,6,0,747.54
2023-12-11,Magasin_20,Casablanca,9,240.54,5,0,1202.7
2023-12-11,Magasin_01,Fès,49,114.19,2,0,228.38
2023-12-12,Magasin_05,Tétouan,88,159.49,1,0,159.49
2023-12-12,Magasin_19,Rabat,3,127.42,2,0,254.84
2023-12-12,Magasin_07,Marrakech,69,10.32,2,0,20.64
2023-12-12,Magasin_04,Agadir,21,88.66,3,1,265.98
2023-12-12,Magasin_04,Fès,31,79.94,1,1,79.94
2023-12-12,Magasin_04,Tanger,9,215.44,2,0,430.88
2023-12-13,Magasin_01,Marrakech,71,5.39,3,0,16.169999999999998
2023-12-14,Magasin_05,Meknès,36,204.22,1,0,204.22
2023-12-14,Magasin_08,Tétouan,65,127.78,4,1,511.12
2023-12-14,Magasin_04,Tétouan,13,135.55,3,0,406.65000000000003
2023-12-14,Magasin_10,Tétouan,51,86.26,1,1,86.26
2023-12-15,Magasin_03,Casablanca,86,18.99,6,0,113.94
2023-12-15,Magasin_18,Fès,53,249.87,6,0,1499.22
2023-12-15,Magasin_18,Marrakech,49,169.72,4,0,678.88
2023-12-15,Magasin_05,Tanger,80,199.85,3,0,599.55
2023-12-15,Magasin_10,Casablanca,86,232.83,5,0,1164.15
2023-12-15,Magasin_02,Marrakech,70,136.18,6,0,817.08
2023-12-15,Magasin_19,Meknès,48,197.69,3,1,593.0699999999999
2023-12-16,Magasin_04,Tanger,36,224.9,2,0,449.8
2023-12-16,Magasin_17,Marrakech,75,211.83,3,1,635.49
2023-12-16,Magasin_15,Marrakech,84,132.19,7,0,925.3299999999999
2023-12-16,Magasin_13,Tétouan,48,47.55,5,1,237.75
2023-12-16,Magasin_01,Meknès,26,183.46,5,1,917.3000000000001
2023-12-16,Magasin_05,Meknès,38,163.17,6,0,979.02
2023-12-17,Magasin_17,Marrakech,95,143.92,2,0,287.84
2023-12-17,Magasin_14,Marrakech,93,78.09,5,0,390.45000000000005
2023-12-18,Magasin_17,Casablanca,68,69.84,6,1,419.04
2023-12-18,Magasin_17,Tanger,15,157.87,2,1,315.74
2023-12-18,Magasin_17,Tétouan,9,35.91,6,0,215.45999999999998
2023-12-19,Magasin_13,Tanger,51,216.16,2,1,432.32
2023-12-19,Magasin_10,Marrakech,11,211.38,3,0,634.14
2023-12-19,Magasin_08,Marrakech,83,63.62,2,0,127.24
2023-12-19,Magasin_15,Agadir,79,78.14,5,1,390.7
2023-12-19,Magasin_19,Rabat,58,46.21,3,1,138.63
2023-12-20,Magasin_01,Casablanca,36,94.7,3,1,284.1
2023-12-20,Magasin_10,Marrakech,1,209.44,4,0,837.76
2023-12-22,Magasin_01,,92,131.67,2,1,263.34
2023-12-22,Magasin_07,Casablanca,80,144.49,0,0,0.0
2023-12-22,Magasin_14,Marrakech,23,185.38,4,0,741.52
2023-12-22,Magasin_02,Tétouan,49,64.52,1,1,64.52
2023-12-22,Magasin_19,Rabat,66,170.66,2,0,341.32
2023-12-23,Magasin_13,Rabat,41,123.3,3,0,369.9
2023-12-23,Magasin_17,Rabat,100,57.19,1,0,57.19
2023-12-24,Magasin_16,Marrakech,47,44.09,4,0,176.36
2023-12-24,Magasin_13,Agadir,91,35.2,5,1,176.0
2023-12-25,Magasin_07,Fès,82,167.7,0,0,0.0
2023-12-25,Magasin_17,Rabat,51,163.36,2,0,326.72
2023-12-25,Magasin_17,Rabat,6,96.7,3,0,290.1
2023-12-25,Magasin_09,Rabat,92,76.03,0,0,0.0
2023-12-26,Magasin_15,Meknès,9,97.18,3,0,291.54
2023-12-26,Magasin_02,Marrakech,53,242.4,6,0,1454.4
2023-12-26,Magasin_08,Casablanca,81,36.51,1,0,36.51
2023-12-26,Magasin_11,Fès,22,122.48,6,0,734.88
2023-12-26,Magasin_08,Rabat,23,30.11,1,0,30.11
2023-12-27,Magasin_12,Tanger,37,171.96,4,0,687.84
2023-12-27,Magasin_15,,13,148.98,3,0,446.93999999999994
2023-12-27,Magasin_01,Tétouan,87,176.35,1,1,176.35
2023-12-27,Magasin_17,Marrakech,89,214.29,3,0,642.87
2023-12-27,Magasin_16,Marrakech,3,46.51,3,0,139.53
2023-12-28,Magasin_19,Marrakech,42,181.84,3,1,545.52
2023-12-29,Magasin_04,Marrakech,55,43.94,2,0,87.88
2023-12-29,Magasin_18,Tanger,52,28.13,0,0,0.0
2023-12-29,Magasin_17,Fès,93,60.67,5,0,303.35
2023-12-29,Magasin_10,Marrakech,36,41.02,3,0,123.06
2023-12-29,Magasin_20,Meknès,26,56.31,0,0,0.0
2023-12-30,Magasin_16,Fès,1,184.08,1,0,184.08
2023-12-30,Magasin_15,Tanger,38,21.07,1,1,21.07
2023-12-30,Magasin_08,Agadir,32,41.27,3,0,123.81
2023-12-30,Magasin_17,Tanger,49,215.39,4,0,861.56
2023-12-30,Magasin_09,Rabat,75,36.41,3,1,109.22999999999999
2023-12-31,Magasin_15,Tanger,43,63.18,4,0,252.72
2023-12-31,Magasin_07,Fès,23,108.35,3,0,325.04999999999995
2023-12-31,Magasin_11,Casablanca,29,17.96,2,0,35.92
2023-12-31,Magasin_09,Tétouan,38,13.49,2,1,26.98
